user_id,category_id,ads
9329,881,"[2816864, 2652322, 2723765, 2751205, 2681250, 2757853, 2662331, 2654862, 2426206, 2589273]"
9329,887,"[2677927, 701583, 2166462, 1097530, 2634993, 2567963, 2864957, 2108036, 2041846, 2759120]"
9331,815,"[2803160, 2802526, 2791187, 2799530, 756476, 2625324, 1357530, 2275117, 2625381, 1444555]"
9336,800,"[2816336, 2814436, 2767097, 2587040, 2812516, 2002760, 2606594, 2732959, 2031170, 2263399]"
9336,887,"[2677927, 701583, 2166462, 1097530, 2634993, 2567963, 2864957, 2108036, 2041846, 2759120]"
9341,853,"[2827110, 2788104, 2774269, 2679481, 2797319, 2411510, 2651898, 2700922, 2853382, 1190194]"
9342,362,"[1809005, 2306938, 2598159, 2449079, 1618592, 2545960, 2761167, 333573, 2268784, 1704736]"
9342,800,"[2825022, 2795430, 2156174, 2849045, 2849045, 830665, 830665, 109784, 109784, 309051]"
9343,815,"[2347424, 2726025, 2366751, 2733931, 1193468, 2817908, 2867999, 2735795, 2775387, 2174025]"
9348,815,"[2693502, 2347363, 366629, 2425920, 2589314, 2855753, 2034241, 2405006, 2823834, 2182890]"
9370,887,"[2677927, 701583, 2166462, 1097530, 2634993, 2567963, 2864957, 2108036, 2041846, 2759120]"
9372,815,"[1919001, 2870767, 2868957, 2498743, 2704082, 2757232, 1256763, 2863450, 2866291, 666010]"
9372,888,"[2759891, 2423424, 2423424, 2423424, 189856, 2772766, 1928248, 1928248, 686714, 686714]"
9373,815,"[1624735, 2029326, 2086416, 2748424, 980823, 2419684, 2826833, 1505818, 2086416, 2086416]"
9375,806,"[2265375, 2516918, 2246912, 2665325, 26400, 2140749, 2008459, 2822691, 2750465, 1681698]"
9387,806,"[2855620, 2766757, 2687327, 2678414, 2679034, 2265375, 2516918, 2246912, 2665325, 26400]"
9395,811,"[1087914, 455674, 2649430, 2764838, 2626729, 2597250, 2746309, 2685325, 2783350, 2226048]"
9395,800,"[2859554, 2813309, 2820487, 2813309, 2813309, 2813309, 2813309, 2715487, 2395898, 2814436]"
9397,800,"[2418081, 2649687, 2051297, 2843895, 2775192, 2738194, 2751447, 2706243, 2734597, 2735861]"
9397,853,"[2768457, 2746969, 2746977, 2757186, 2763505, 2752980, 2752056, 2651898, 2515565, 2740209]"
9397,888,"[2773821, 2773821, 2773821, 2773821, 2773821, 2773821, 2773821, 2773821, 2773821, 2773821]"
9397,806,"[2762983, 2755006, 2763087, 2712053, 895896, 2067525, 2711317, 2732998, 2730467, 2265375]"
9398,806,"[2265375, 2516918, 2246912, 2665325, 26400, 2140749, 2008459, 2822691, 2750465, 1681698]"
9398,815,"[2347424, 2726025, 2366751, 2733931, 1193468, 2817908, 2867999, 2735795, 2775387, 2174025]"
9401,815,"[2347424, 2726025, 2366751, 2733931, 1193468, 2817908, 2867999, 2735795, 2775387, 2174025]"
9402,800,"[2814436, 2767097, 2587040, 2812516, 2002760, 2606594, 2732959, 2031170, 2263399, 2816630]"
9404,800,"[2749937, 2403670, 2347850, 947786, 947786, 2327961, 2749937, 2749937, 914267, 1783574]"
9407,811,"[2764838, 2626729, 2597250, 2746309, 2685325, 2783350, 2226048, 2164561, 2782336, 2262185]"
9408,800,"[2747059, 2153625, 2700285, 2638700, 2781172, 2707989, 2712761, 2449951, 2857128, 2812487]"
9420,815,"[2866972, 2405042, 2866924, 2867588, 2707278, 2426919, 2862114, 2864600, 1064750, 2730470]"
9420,888,"[2532970, 2811577, 2809324, 2793122, 2836143, 2115386, 2836728, 2783786, 2254453, 2740665]"
9424,888,"[2254453, 2740665, 2627676, 2627699, 2530318, 1725410, 2658361, 2556302, 2732903, 2585978]"
9429,806,"[652067, 2072317, 2072317, 74808, 652067, 652067, 2710632, 2072317, 2072317, 652067]"
9437,888,"[2254453, 2740665, 2627676, 2627699, 2530318, 1725410, 2658361, 2556302, 2732903, 2585978]"
9437,806,"[2736944, 2651721, 2265375, 2516918, 2246912, 2665325, 26400, 2140749, 2008459, 2822691]"
9438,806,"[1119496, 2265375, 2516918, 2246912, 2665325, 26400, 2140749, 2008459, 2822691, 2750465]"
9442,800,"[2737601, 2831299, 2649805, 2814436, 2767097, 2587040, 2812516, 2002760, 2606594, 2732959]"
9442,362,"[2584095, 2689088, 2689088, 2689088, 2645422, 2645422, 2645422, 2645422, 2097669, 2097669]"
9443,815,"[2570078, 2570078, 2677660, 2663767, 2791974, 2868302, 2867105, 2809331, 2791482, 2791482]"
9445,881,"[2816864, 2652322, 2723765, 2751205, 2681250, 2757853, 2662331, 2654862, 2426206, 2589273]"
9446,362,"[2365788, 2365788, 2728903, 2728903, 2365788, 2365788, 2365788, 919047, 919047, 1514671]"
9453,881,"[2816864, 2652322, 2723765, 2751205, 2681250, 2757853, 2662331, 2654862, 2426206, 2589273]"
9455,806,"[2265375, 2516918, 2246912, 2665325, 26400, 2140749, 2008459, 2822691, 2750465, 1681698]"
9457,806,"[1645568, 1073780, 2758054, 2785533, 2614351, 2188457, 2194595, 2809690, 1473540, 2671586]"
9459,853,"[2813016, 2813016, 2843791, 1682683, 1682683, 1243142, 1243142, 1243142, 2635236, 1393015]"
9468,815,"[2787830, 2850324, 2844348, 2863050, 2554915, 1080711, 2870405, 2234932, 2035068, 2182202]"
9468,800,"[2724761, 1524996, 2784059, 2806611, 2795272, 2765161, 2765161, 2765161, 2744883, 2757203]"
9468,806,"[2870976, 2850845, 2113252, 2828685, 2778743, 2708857, 2756852, 2756852, 2756852, 2428902]"
9469,806,"[2265375, 2516918, 2246912, 2665325, 26400, 2140749, 2008459, 2822691, 2750465, 1681698]"
9469,800,"[2868347, 2868347, 775944, 2869679, 2814436, 2767097, 2587040, 2812516, 2002760, 2606594]"
9469,881,"[2374694, 2816864, 2652322, 2723765, 2751205, 2681250, 2757853, 2662331, 2654862, 2426206]"
9469,859,"[1998464, 2567368, 2655777, 144321, 2067241, 2035256, 2173261, 2458473, 2527586, 1845184]"
9469,887,"[2677927, 701583, 2166462, 1097530, 2634993, 2567963, 2864957, 2108036, 2041846, 2759120]"
9469,853,"[2774269, 2679481, 2797319, 2411510, 2651898, 2700922, 2853382, 1190194, 2677510, 2259584]"
9469,815,"[2812937, 2351720, 2351720, 2869670, 2869661, 2347424, 2726025, 2366751, 2733931, 1193468]"
9469,888,"[2783318, 2783318, 2254453, 2740665, 2627676, 2627699, 2530318, 1725410, 2658361, 2556302]"
9470,811,"[2764838, 2626729, 2597250, 2746309, 2685325, 2783350, 2226048, 2164561, 2782336, 2262185]"
9470,888,"[2635453, 2674931, 1478749, 2468079, 2468079, 2468079, 2468130, 2131885, 2860837, 2254453]"
9470,853,"[2774269, 2679481, 2797319, 2411510, 2651898, 2700922, 2853382, 1190194, 2677510, 2259584]"
9470,815,"[2751607, 2634387, 2466438, 1984708, 1984708, 2347424, 2726025, 2366751, 2733931, 1193468]"
9479,815,"[2643563, 2274182, 2643563, 2770107, 2777213, 2183127, 2183127, 2183127, 2778259, 2729410]"
9482,800,"[2732782, 2814436, 2767097, 2587040, 2812516, 2002760, 2606594, 2732959, 2031170, 2263399]"
9486,362,"[2598159, 2449079, 1618592, 2545960, 2761167, 333573, 2268784, 1704736, 2110788, 2836886]"
9486,800,"[2836320, 2814436, 2767097, 2587040, 2812516, 2002760, 2606594, 2732959, 2031170, 2263399]"
9494,806,"[2265375, 2516918, 2246912, 2665325, 26400, 2140749, 2008459, 2822691, 2750465, 1681698]"
9494,800,"[2260655, 2438677, 2438677, 2260655, 2260655, 2807796, 2807796, 1866097, 1866097, 2197133]"
9498,800,"[2623146, 2693650, 2412985, 2498311, 2724852, 2851680, 983710, 2839099, 2327875, 2816264]"
9498,362,"[2155129, 2312528, 1751764, 2849411, 2849411, 2849411, 2849411, 2849411, 75861, 1923329]"
9501,806,"[453006, 2688074, 2688074, 2752281, 2856874, 2850964, 2868614, 2861370, 2867506, 2868584]"
9501,362,"[2682653, 1303150, 2682653, 2851254, 2841802, 2851427, 2848705, 2841802, 2835539, 2786141]"
9509,800,"[2766754, 2766754, 2766754, 2742418, 2638031, 2635818, 2805624, 2786803, 2746759, 1907701]"
9514,815,"[2735452, 2347424, 2726025, 2366751, 2733931, 1193468, 2817908, 2867999, 2735795, 2775387]"
9514,887,"[1480146, 2258372, 2614048, 431915, 2419067, 1421657, 823287, 2682605, 2677927, 701583]"
9514,806,"[1355848, 2853029, 2849196, 1921524, 2164513, 293825, 2322840, 1561051, 2498157, 1783220]"
9518,362,"[2815227, 2815227, 2815227, 2815227, 2693269, 2693269, 2764471, 2677827, 1808845, 2124692]"
9518,806,"[1140351, 1140351, 720347, 2705513, 720347, 720347, 720347, 720347, 1011300, 841733]"
9519,888,"[2698578, 2522682, 472006, 2460547, 2815029, 2680514, 2805154, 2253924, 2253924, 2847277]"
9521,887,"[2677927, 701583, 2166462, 1097530, 2634993, 2567963, 2864957, 2108036, 2041846, 2759120]"
9522,806,"[2785533, 1264127, 1631101, 638496, 1264127, 1264127, 1264127, 1264127, 1264127, 2419953]"
9536,815,"[2680144, 2812343, 2855938, 2516798, 2695977, 2695977, 2830566, 1220705, 2849591, 2591431]"
9539,887,"[2353051, 2742419, 237241, 2677927, 701583, 2166462, 1097530, 2634993, 2567963, 2864957]"
9540,888,"[2634727, 2254453, 2740665, 2627676, 2627699, 2530318, 1725410, 2658361, 2556302, 2732903]"
9542,806,"[2265375, 2516918, 2246912, 2665325, 26400, 2140749, 2008459, 2822691, 2750465, 1681698]"
9542,815,"[2844268, 2844356, 2844356, 2843666, 2843666, 2834578, 2775142, 2775142, 2844356, 2775142]"
9548,815,"[889814, 2809908, 2103824, 2103824, 2466862, 2466862, 2466862, 543370, 543370, 2828001]"
9548,888,"[2865001, 2826518, 2672690, 2254453, 2740665, 2627676, 2627699, 2530318, 1725410, 2658361]"
9548,853,"[2082120, 2871719, 1325411, 2871590, 2328031, 2867392, 2779546, 2779546, 2528723, 2302884]"
9555,853,"[2750489, 2805820, 2873075, 2871374, 2306476, 1949504, 2656609, 2410263, 2611378, 2745023]"
9558,806,"[1398226, 2809263, 2265375, 2516918, 2246912, 2665325, 26400, 2140749, 2008459, 2822691]"
9558,888,"[2284331, 2284331, 2284331, 2284331, 2284331, 2284331, 2766959, 2254453, 2740665, 2627676]"
9560,815,"[2863157, 2251655, 2873360, 2822498, 2601228, 1911551, 2347424, 2726025, 2366751, 2733931]"
9570,815,"[1048672, 1048672, 2347424, 2726025, 2366751, 2733931, 1193468, 2817908, 2867999, 2735795]"
9575,815,"[2663346, 2663346, 1987838, 2814948, 2070277, 2860640, 2806587, 2814948, 2806587, 2586532]"
9576,800,"[2814436, 2767097, 2587040, 2812516, 2002760, 2606594, 2732959, 2031170, 2263399, 2816630]"
9578,800,"[2814436, 2767097, 2587040, 2812516, 2002760, 2606594, 2732959, 2031170, 2263399, 2816630]"
9581,887,"[2677927, 701583, 2166462, 1097530, 2634993, 2567963, 2864957, 2108036, 2041846, 2759120]"
9581,815,"[2347424, 2726025, 2366751, 2733931, 1193468, 2817908, 2867999, 2735795, 2775387, 2174025]"
9581,362,"[2598159, 2449079, 1618592, 2545960, 2761167, 333573, 2268784, 1704736, 2110788, 2836886]"
9582,800,"[797068, 1695152, 2056595, 880076, 2814436, 2767097, 2587040, 2812516, 2002760, 2606594]"
9584,806,"[2265375, 2516918, 2246912, 2665325, 26400, 2140749, 2008459, 2822691, 2750465, 1681698]"
9588,800,"[1335678, 2869619, 2833932, 2702744, 2816630, 2816336, 2170378, 2649805, 2812002, 2230604]"
9592,881,"[2816864, 2652322, 2723765, 2751205, 2681250, 2757853, 2662331, 2654862, 2426206, 2589273]"
9595,806,"[2265375, 2516918, 2246912, 2665325, 26400, 2140749, 2008459, 2822691, 2750465, 1681698]"
9598,362,"[2752433, 2817268, 2626794, 2757685, 2361494, 2817791, 1500697, 569694, 2181901, 587304]"
9598,888,"[2634937, 2826518, 2852092, 1138185, 2531886, 2846639, 2820608, 707087, 2761443, 2526937]"
9606,800,"[2220987, 2836269, 2836111, 1554150, 1554150, 1554150, 1554150, 2449823, 1958403, 2061434]"
9608,800,"[2851801, 2805573, 2414862, 2771183, 1062214, 2814436, 2767097, 2587040, 2812516, 2002760]"
9611,800,"[2814436, 2767097, 2587040, 2812516, 2002760, 2606594, 2732959, 2031170, 2263399, 2816630]"
9611,362,"[2598159, 2449079, 1618592, 2545960, 2761167, 333573, 2268784, 1704736, 2110788, 2836886]"
9611,806,"[2265375, 2516918, 2246912, 2665325, 26400, 2140749, 2008459, 2822691, 2750465, 1681698]"
9614,888,"[2738378, 2738378, 2738378, 2738436, 2254453, 2740665, 2627676, 2627699, 2530318, 1725410]"
9614,815,"[2699644, 1882068, 756359, 1554692, 2745189, 2708700, 2347424, 2726025, 2366751, 2733931]"
9615,800,"[2814436, 2767097, 2587040, 2812516, 2002760, 2606594, 2732959, 2031170, 2263399, 2816630]"
9616,806,"[675682, 892387, 2853985, 1227915, 2643880, 2643880, 2265375, 2516918, 2246912, 2665325]"
9617,815,"[2809792, 2652672, 2809892, 2487918, 2872501, 2347424, 2726025, 2366751, 2733931, 1193468]"
9621,806,"[1921826, 1921826, 2387378, 2387378, 1921826, 2767651, 1762578, 1441521, 291696, 2834742]"
9621,815,"[2347751, 2568969, 2781265, 2837878, 2812937, 2831924, 2831792, 2804897, 2138216, 2596066]"
9621,881,"[840905, 2834992, 2379928, 2799683, 2561967, 2744095, 2729418, 2730114, 2594544, 2645820]"
9630,800,"[2814436, 2767097, 2587040, 2812516, 2002760, 2606594, 2732959, 2031170, 2263399, 2816630]"
9637,881,"[2816864, 2652322, 2723765, 2751205, 2681250, 2757853, 2662331, 2654862, 2426206, 2589273]"
9637,800,"[2814436, 2767097, 2587040, 2812516, 2002760, 2606594, 2732959, 2031170, 2263399, 2816630]"
9641,806,"[2265375, 2516918, 2246912, 2665325, 26400, 2140749, 2008459, 2822691, 2750465, 1681698]"
9652,806,"[2835313, 2413545, 1761836, 2151433, 2828020, 2531371, 1664520, 2232831, 2822691, 2523942]"
9654,881,"[2816864, 2652322, 2723765, 2751205, 2681250, 2757853, 2662331, 2654862, 2426206, 2589273]"
9664,362,"[2598159, 2449079, 1618592, 2545960, 2761167, 333573, 2268784, 1704736, 2110788, 2836886]"
9664,800,"[2862554, 2839495, 2855765, 2856500, 2817938, 2833845, 2814436, 2839495, 2839495, 2043982]"
9666,800,"[2859912, 2800963, 2802846, 2626608, 2769317, 2800963, 2800963, 2800963, 2822445, 2777877]"
9667,800,"[2814436, 2767097, 2587040, 2812516, 2002760, 2606594, 2732959, 2031170, 2263399, 2816630]"
9680,815,"[122419, 2654301, 2654301, 2654301, 2654301, 2673206, 2506039, 2506039, 2719399, 2434247]"
9680,362,"[2652536, 2849652, 2712987, 2598159, 2449079, 1618592, 2545960, 2761167, 333573, 2268784]"
9680,888,"[2794294, 2794294, 2794294, 2794294, 2794294, 1576934, 2054830, 2758452, 970395, 2808111]"
9680,853,"[2728529, 2737905, 2583070, 2774269, 2679481, 2797319, 2411510, 2651898, 2700922, 2853382]"
9680,800,"[2812516, 2495814, 2364582, 2812487, 2444295, 2482616, 2839495, 2839495, 2407125, 2818742]"
9681,800,"[2231300, 2231300, 2822671, 2807961, 2429454, 2429454, 2863464, 2847228, 2085472, 2124674]"
9685,853,"[2829277, 2829277, 2829277, 1836534, 2615777, 2829277, 2829277, 2829277, 2829277, 1836534]"
9685,815,"[90354, 26861, 2855146, 2327528, 2827590, 1302182, 2840760, 483230, 1972601, 1972601]"
9688,362,"[2598159, 2449079, 1618592, 2545960, 2761167, 333573, 2268784, 1704736, 2110788, 2836886]"
9688,806,"[1637379, 2826356, 621404, 2099128, 2742967, 2263837, 2017411, 2558704, 2687327, 2770731]"
9688,815,"[2723690, 2757388, 2630795, 2756268, 2810606, 2831630, 1896086, 2697298, 2242395, 2805559]"
9688,881,"[2816864, 2652322, 2723765, 2751205, 2681250, 2757853, 2662331, 2654862, 2426206, 2589273]"
9688,800,"[2587910, 2868352, 2160056, 2862925, 1787606, 1787606, 2468855, 2864460, 2864460, 1679105]"
9688,887,"[2799201, 2799201, 2841022, 2841022, 2608253, 2841022, 2841022, 2679429, 2679429, 2679429]"
9688,888,"[2735534, 2799193, 2842281, 2842281, 2446165, 2446165, 2866592, 2866592, 1985673, 1985673]"
9689,888,"[2855302, 454322, 2855302, 2855302, 2837637, 2834309, 2548260, 2828653, 2826984, 2838022]"
9691,815,"[2347424, 2726025, 2366751, 2733931, 1193468, 2817908, 2867999, 2735795, 2775387, 2174025]"
9691,800,"[2814436, 2767097, 2587040, 2812516, 2002760, 2606594, 2732959, 2031170, 2263399, 2816630]"
9691,888,"[2254453, 2740665, 2627676, 2627699, 2530318, 1725410, 2658361, 2556302, 2732903, 2585978]"
9691,887,"[2677927, 701583, 2166462, 1097530, 2634993, 2567963, 2864957, 2108036, 2041846, 2759120]"
9695,806,"[2825119, 2825119, 2809690, 2810695, 2265375, 2516918, 2246912, 2665325, 26400, 2140749]"
9695,800,"[2693659, 2816630, 2816630, 2833845, 2833845, 2253187, 2444544, 2816630, 2816630, 2814436]"
9695,853,"[2851401, 2714182, 2711040, 2796687, 2796687, 2711040, 2711040, 2753728, 2796687, 2796687]"
9695,815,"[2582417, 2162126, 2162126, 2155678, 2610888, 2538300, 2538300, 2812633, 2673145, 2751607]"
9698,800,"[2348116, 2348116, 2400647, 2586507, 2814436, 2578513, 2400647, 2400647, 1935117, 2550321]"
9700,853,"[2853382, 2857567, 2857567, 2287171, 2778803, 2861060, 2861060, 2693658, 2856154, 2774269]"
9703,806,"[2265375, 2516918, 2246912, 2665325, 26400, 2140749, 2008459, 2822691, 2750465, 1681698]"
9703,811,"[2764838, 2626729, 2597250, 2746309, 2685325, 2783350, 2226048, 2164561, 2782336, 2262185]"
9703,800,"[2814436, 2767097, 2587040, 2812516, 2002760, 2606594, 2732959, 2031170, 2263399, 2816630]"
9705,887,"[2600770, 2600770, 2600770, 2600770, 2226011, 2600770, 2677927, 701583, 2166462, 1097530]"
9709,362,"[423731, 2757104, 1591698, 2749183, 1988684, 1988684, 2692031, 2598159, 2449079, 1618592]"
9711,815,"[2849207, 2866420, 2871255, 2872190, 2869946, 2845827, 2845827, 2845827, 2234932, 2861460]"
9711,800,"[2859953, 2850183, 2818899, 2818899, 2818899, 2735861, 2820304, 2751506, 2818899, 1664532]"
9718,800,"[2816630, 2854159, 2397498, 2664186, 2397498, 2814436, 2767097, 2587040, 2812516, 2002760]"
9718,881,"[2806692, 2806692, 2806692, 2806692, 2806692, 2806692, 2806692, 2806692, 2806692, 2806692]"
9718,811,"[2869582, 2869582, 2869582, 2597250, 2597250, 2597250, 2597250, 2597250, 2597250, 2597250]"
9718,362,"[2598159, 2449079, 1618592, 2545960, 2761167, 333573, 2268784, 1704736, 2110788, 2836886]"
9732,800,"[2814436, 2767097, 2587040, 2812516, 2002760, 2606594, 2732959, 2031170, 2263399, 2816630]"
9732,811,"[2764838, 2626729, 2597250, 2746309, 2685325, 2783350, 2226048, 2164561, 2782336, 2262185]"
9735,815,"[2817908, 2697028, 1723840, 2777718, 2779182, 2347424, 2726025, 2366751, 2733931, 1193468]"
9735,888,"[2568772, 552042, 2780004, 2777114, 2780024, 1357501, 2254453, 2740665, 2627676, 2627699]"
9743,815,"[2867134, 2739565, 2739565, 2726632, 2347424, 2726025, 2366751, 2733931, 1193468, 2817908]"
9743,881,"[2429644, 2429644, 2429644, 2429644, 2802729, 2802729, 2797905, 2029632, 2029632, 2433568]"
9752,887,"[2806008, 2069944, 2767817, 2767817, 2767817, 2735293, 1605297, 2677927, 701583, 2166462]"
9752,806,"[2728612, 2822691, 2724924, 2265375, 2516918, 2246912, 2665325, 26400, 2140749, 2008459]"
9754,888,"[2675122, 2545600, 2636315, 2254453, 2740665, 2627676, 2627699, 2530318, 1725410, 2658361]"
9756,811,"[2869845, 2847008, 1524661, 2783988, 2783988, 2783988, 2783988, 2783988, 2783988, 2783281]"
9763,800,"[2814436, 2767097, 2587040, 2812516, 2002760, 2606594, 2732959, 2031170, 2263399, 2816630]"
9763,362,"[2598159, 2449079, 1618592, 2545960, 2761167, 333573, 2268784, 1704736, 2110788, 2836886]"
9764,806,"[2852914, 2852914, 2401994, 2785533, 2809690, 2818718, 2811532, 1055946, 2754067, 2532881]"
9771,800,"[2814436, 2767097, 2587040, 2812516, 2002760, 2606594, 2732959, 2031170, 2263399, 2816630]"
9774,888,"[2722869, 1948469, 1948469, 1948469, 2609273, 2609273, 694743, 1948496, 2453255, 1507419]"
9779,815,"[2695285, 955597, 2781949, 2782037, 2781947, 2805013, 2805039, 2782011, 2803215, 2803215]"
9779,888,"[2254453, 2740665, 2627676, 2627699, 2530318, 1725410, 2658361, 2556302, 2732903, 2585978]"
9784,888,"[195769, 2774653, 2832908, 1907100, 2819142, 2805174, 2851351, 2868803, 642809, 2440593]"
9784,815,"[2872646, 2868365, 366629, 2838948, 545043, 2847633, 2848671, 2846635, 2748424, 2825880]"
9785,887,"[2760008, 1501914, 1699375, 2284185, 2477477, 2858020, 2677927, 701583, 2166462, 1097530]"
9785,815,"[2829244, 2829244, 2829244, 2691127, 2864112, 2839058, 2202599, 2202599, 2860670, 2488587]"
9792,800,"[2814436, 2767097, 2587040, 2812516, 2002760, 2606594, 2732959, 2031170, 2263399, 2816630]"
9802,800,"[2833845, 2833845, 2477771, 1250185, 2814436, 2767097, 2587040, 2812516, 2002760, 2606594]"
9808,806,"[2265375, 2516918, 2246912, 2665325, 26400, 2140749, 2008459, 2822691, 2750465, 1681698]"
9808,811,"[2764838, 2626729, 2597250, 2746309, 2685325, 2783350, 2226048, 2164561, 2782336, 2262185]"
9809,806,"[2858118, 2704506, 2389241, 2639667, 2639667, 2670659, 1489608, 2852919, 2853719, 2858118]"
9826,853,"[975158, 2818155, 2818155, 2818155, 2818155, 2818155, 2818188, 2795833, 413325, 413325]"
9827,806,"[2741847, 627336, 627336, 2264485, 1918947, 2265375, 2516918, 2246912, 2665325, 26400]"
9828,800,"[2031170, 2851665, 2816336, 2816336, 2814957, 2814672, 2744462, 2681494, 2459556, 2395341]"
9828,815,"[2846490, 2683616, 2359344, 2745116, 2610237, 2869733, 2501477, 1713035, 154182, 2046181]"
9830,800,"[2241599, 2302342, 2382576, 2628568, 2814436, 2767097, 2587040, 2812516, 2002760, 2606594]"
9830,888,"[2578937, 1913193, 2819687, 2189477, 2823683, 2820884, 2814449, 2820456, 2819687, 2488485]"
9832,815,"[2793747, 2598773, 2275896, 2347424, 2726025, 2366751, 2733931, 1193468, 2817908, 2867999]"
9832,853,"[2232834, 2813016, 2836622, 2118783, 2774269, 2679481, 2797319, 2411510, 2651898, 2700922]"
9833,887,"[2413853, 2478864, 182153, 2086179, 1590102, 2677927, 701583, 2166462, 1097530, 2634993]"
9833,853,"[2000020, 2376101, 2376101, 1686932, 1686932, 2660488, 218008, 218008, 2296519, 2295982]"
9834,815,"[2134773, 2684464, 2684464, 2166400, 2585173, 2827919, 1159770, 2796530, 1138312, 903117]"
9836,806,"[1700697, 1915704, 2265375, 2516918, 2246912, 2665325, 26400, 2140749, 2008459, 2822691]"
9839,806,"[2265375, 2516918, 2246912, 2665325, 26400, 2140749, 2008459, 2822691, 2750465, 1681698]"
9841,815,"[2347424, 2726025, 2366751, 2733931, 1193468, 2817908, 2867999, 2735795, 2775387, 2174025]"
9843,815,"[2802711, 2856268, 2223970, 2856251, 2857075, 2367876, 2663574, 2663574, 2867135, 884154]"
9847,800,"[2519096, 2794972, 2405577, 2805830, 2850267, 2850267, 2816533, 2816533, 2805624, 2803936]"
9855,888,"[2251181, 2756736, 2467151, 2652257, 2871066, 2871046, 2625289, 2724858, 2724858, 2724858]"
9855,853,"[914902, 2870667, 2870667, 2870392, 1146675, 2864108, 1604546, 401621, 2840268, 2839981]"
9856,800,"[2466073, 2754164, 2871457, 2871310, 2871295, 2870959, 1057931, 2466073, 2504891, 2494459]"
9857,815,"[2809792, 2347424, 2726025, 2366751, 2733931, 1193468, 2817908, 2867999, 2735795, 2775387]"
9859,800,"[2601778, 2312248, 2684869, 2459437, 2748701, 132796, 1781092, 2792108, 2792108, 2792108]"
9861,888,"[2827204, 1056837, 2747107, 2118428, 2753741, 2741694, 2741694, 2741694, 2660935, 2739823]"
9867,815,"[2864844, 2864844, 2818122, 2818122, 2818122, 2234214, 2430817, 2844792, 2826259, 2692730]"
9868,811,"[2687701, 2764838, 2626729, 2597250, 2746309, 2685325, 2783350, 2226048, 2164561, 2782336]"
9872,815,"[2850141, 2860684, 2868375, 155095, 2869897, 2547014, 2690540, 753116, 589899, 2653660]"
9878,362,"[1056716, 1737265, 2238802, 493553, 2448720, 1594518, 2448720, 2609946, 2238802, 1227154]"
9879,888,"[2853264, 1564529, 2865615, 2864180, 2865567, 1662174, 2866021, 2685188, 2872717, 2863945]"
9883,800,"[995929, 2863928, 96081, 2870831, 2085783, 2866733, 2348900, 2870833, 2868521, 2871687]"
9883,806,"[2265375, 2516918, 2246912, 2665325, 26400, 2140749, 2008459, 2822691, 2750465, 1681698]"
9885,859,"[2634246, 1998464, 2567368, 2655777, 144321, 2067241, 2035256, 2173261, 2458473, 2527586]"
9886,887,"[2863311, 2251174, 2677927, 701583, 2166462, 1097530, 2634993, 2567963, 2864957, 2108036]"
9886,362,"[854836, 1516736, 2853312, 2860826, 2762275, 1937355, 2685074, 2685074, 2305179, 2305179]"
9886,881,"[2513213, 2816864, 2652322, 2723765, 2751205, 2681250, 2757853, 2662331, 2654862, 2426206]"
9886,815,"[2347363, 2347363, 2865319, 2860705, 2860705, 2731942, 2695769, 2857858, 1723900, 2278726]"
9886,806,"[2754860, 2614543, 1977343, 1071755, 2733110, 483214, 2616768, 2757608, 2860582, 2860582]"
9886,888,"[2868128, 2866713, 634026, 2871580, 2871765, 2871912, 2741257, 2180986, 2180986, 2541591]"
9886,800,"[1787485, 1448518, 2866645, 2547530, 2749146, 2720380, 2720380, 2720380, 2735349, 2803277]"
9890,881,"[2816864, 2652322, 2723765, 2751205, 2681250, 2757853, 2662331, 2654862, 2426206, 2589273]"
9893,815,"[2795646, 2601500, 2361044, 2869300, 2234932, 2234932, 2610888, 2824354, 2220740, 2405658]"
9893,806,"[1359332, 2159345, 2804118, 2804118, 2830034, 2830034, 2265375, 2516918, 2246912, 2665325]"
9896,853,"[2795823, 2798431, 2601710, 2774269, 2679481, 2797319, 2411510, 2651898, 2700922, 2853382]"
9896,811,"[2764838, 2626729, 2597250, 2746309, 2685325, 2783350, 2226048, 2164561, 2782336, 2262185]"
9896,800,"[2721204, 2094435, 2471594, 1536805, 729968, 1714397, 2814436, 2767097, 2587040, 2812516]"
9897,811,"[2764838, 2626729, 2597250, 2746309, 2685325, 2783350, 2226048, 2164561, 2782336, 2262185]"
9897,815,"[2856716, 2359541, 2347424, 2726025, 2366751, 2733931, 1193468, 2817908, 2867999, 2735795]"
9911,815,"[2812343, 2751207, 2465447, 1844188, 2784805, 2797586, 2788814, 2795436, 2752123, 1887957]"
9915,362,"[2598159, 2449079, 1618592, 2545960, 2761167, 333573, 2268784, 1704736, 2110788, 2836886]"
9915,853,"[2774269, 2679481, 2797319, 2411510, 2651898, 2700922, 2853382, 1190194, 2677510, 2259584]"
9915,881,"[2816864, 2652322, 2723765, 2751205, 2681250, 2757853, 2662331, 2654862, 2426206, 2589273]"
9915,887,"[2677927, 701583, 2166462, 1097530, 2634993, 2567963, 2864957, 2108036, 2041846, 2759120]"
9916,800,"[2838124, 2814436, 2767097, 2587040, 2812516, 2002760, 2606594, 2732959, 2031170, 2263399]"
9920,815,"[2619049, 2833319, 2593883, 2797293, 2626344, 2589853, 2708559, 2735875, 2727068, 2032288]"
